FIPS_tract_id,PTRAF_score,PTSDF_score,PRMP_score,PWDIS_score,PNPL_score,PTRAF_rank,PTSDF_rank,PRMP_rank,PWDIS_rank,PNPL_rank
08041004701,748.4131470723817,0.18865027957659125,0.16514805286910145,0.050259178473451536,0.01451358540127997,0.7742193755004003,0.4299439551641313,0.27301841473178545,0.7421937550040032,0.12089671737389912
08041004702,745.3166216733707,0.15244901936948932,0.13693397332841034,0.0,0.014288541133061827,0.7726180944755805,0.36429143314651724,0.20656525220176142,0.04843875100080064,0.11208967173738991
08041004703,386.15144334851766,0.1537943494860123,0.13853451838898154,0.0,0.01435548419778657,0.5388310648518815,0.36509207365892715,0.2121697357886309,0.04843875100080064,0.11529223378702963
08041004705,482.62886871227806,0.14739864672247305,0.10431953186616358,0.0,0.014012613029380613,0.622898318654924,0.3578863090472378,0.15852682145716573,0.04843875100080064,0.10248198558847077
08041004706,573.815620281,0.129706535036,0.0996519785268,0.0,0.013869513455,0.6733386709367494,0.32425940752602084,0.1513210568454764,0.04843875100080064,0.09927942353883107
08041004800,716.2848998503857,0.19220996815601818,0.1699913014398886,0.0021210520435316032,0.014669265392499896,0.7590072057646117,0.4379503602882306,0.29063250600480384,0.4315452361889512,0.1257005604483587
08041004901,792.4394198832138,0.1627779663189659,0.14908266687256333,0.0,0.014706552397622502,0.7918334667734187,0.3787029623698959,0.2353883106485188,0.04843875100080064,0.12730184147317855
08041004902,272.28068693652926,0.1466401979689741,0.12417826777522031,0.0,0.014335784702611308,0.4411529223378703,0.35628502802241796,0.18574859887910328,0.04843875100080064,0.11449159327461969
08041005000,153.55429427433342,0.46230200540174915,0.2586465129012071,0.17069968562504562,0.014999955517355088,0.3130504403522818,0.6244995996797438,0.44915932746196957,0.8807045636509208,0.1465172137710168
08041005104,251.1060940285603,0.12041906570417008,0.06258340711157141,1.5821903338679224,0.013257099392318044,0.4243394715772618,0.3074459567654123,0.11128903122497999,0.977582065652522,0.09047237790232186
08041005105,576.6157048275522,0.25962333585242653,0.10370153099777416,0.056254509003825455,0.01408312793688918,0.6765412329863891,0.5204163330664532,0.15612489991993594,0.7566052842273819,0.10328262610088071
08041005106,401.20003572609176,0.19572101037527345,0.08883334855039707,0.05576048767187029,0.013803946381247524,0.5500400320256205,0.44835868694955966,0.13690952762209768,0.755004003202562,0.0976781425140112
08041005107,397.852922666,0.277428663385,0.09302765315760002,0.213442979371,0.0137638031622,0.5468374699759808,0.533226581265012,0.14411529223378702,0.8983186549239391,0.09607686148919135
08041005108,340.63769047526176,0.48196303211523306,0.14853968010617058,0.19558428793151533,0.014488123495745181,0.49799839871897517,0.6373098478783027,0.23378702962369896,0.8903122497998399,0.11849479583666933
08041005109,324.5474287204634,0.45229817655019067,0.11610648376499233,0.2081350921636964,0.014150113913831405,0.489191353082466,0.622898318654924,0.17053642914331466,0.8975180144115292,0.10568454763811048
08041005110,327.93978193351995,0.357576442745666,0.19011550571340285,0.08436770961139631,0.014731084453070389,0.4899919935948759,0.5796637309847879,0.33626901521216973,0.8014411529223379,0.12810248198558846
08041005111,285.90281627216706,0.47658038330545127,0.17465705843695975,0.7700212787822279,0.014697810467626082,0.45956765412329864,0.6309047237790232,0.3026421136909528,0.9575660528422738,0.1265012009607686
08041005201,1333.58735476454,1.089194073337337,0.8155311602764501,0.04390094969298666,0.016658352813738005,0.8975180144115292,0.7974379503602882,0.7614091273018415,0.7285828662930345,0.2602081665332266
08041005202,1104.9626313848894,1.0510892020063856,0.7805926518730664,0.0452821100368439,0.016475966734494463,0.8646917534027222,0.789431545236189,0.7518014411529224,0.7309847878302642,0.2530024019215372
08041005300,517.776388281121,1.3956585599626463,0.8854004939664942,0.12554162249851653,0.016998897917415438,0.6405124099279423,0.8382706164931946,0.7798238590872698,0.8566853482786229,0.27301841473178545
08041005400,664.1433382996189,1.5967837565632483,0.9241489320250285,0.10602970520897206,0.01688518099976954,0.7245796637309848,0.8638911128903123,0.7878302642113691,0.8326661329063251,0.266613290632506
08041005501,730.6627620566137,0.18098282286254808,0.11334929140452851,0.0,0.014361907935910554,0.7686148919135308,0.40912730184147317,0.16653322658126501,0.04843875100080064,0.11609287429943956
08041005502,1334.3089409671786,0.16337699629897506,0.13896278041145899,0.0,0.014845391629653933,0.8983186549239391,0.37950360288230583,0.21377101681345076,0.04843875100080064,0.1345076060848679
08041005601,470.82423883483006,0.20483163239310453,0.12263369482913516,0.0,0.01456183510422053,0.611689351481185,0.46357085668534825,0.18254603682946358,0.04843875100080064,0.12249799839871897
08041005602,703.6496328288264,0.23590043222896795,0.14814319127409614,0.0,0.014739015225287967,0.7518014411529224,0.49879903923138513,0.23298638911128902,0.04843875100080064,0.1289031224979984
08041005700,786.677378297784,0.16230953933001346,0.1528209225234125,0.0,0.015112365026419036,0.7878302642113691,0.377902321857486,0.24419535628502803,0.04843875100080064,0.15852682145716573
08041005800,363.1353944906044,0.2059079763333437,0.1561274143939001,0.0,0.014880138247453177,0.5188150520416333,0.4643714971977582,0.2530024019215372,0.04843875100080064,0.1377101681345076
08041005900,669.6671961911558,0.2383806234027081,0.21393751483455967,0.012281871765417052,0.015255823167900352,0.7285828662930345,0.5020016012810248,0.3867093674939952,0.5868694955964772,0.1689351481184948
08041006000,765.6367305203632,0.43079708894233454,0.25218247556262674,0.007436608856416749,0.015600053835821729,0.7790232185748599,0.6156925540432346,0.4419535628502802,0.5316253002401922,0.19615692554043235
08041006100,926.8892460593643,0.6805736778994362,0.3859500160935763,0.041938654891680624,0.01601920947302213,0.8286629303442754,0.7093674939951962,0.5636509207365893,0.7253803042433947,0.22658126501200962
08041006200,480.38857113794984,0.8615175298121451,0.5183308951814942,0.08552462792472755,0.015900045007143947,0.622097678142514,0.7502001601281025,0.6453162530024019,0.8022417934347478,0.2177742193755004
08041006301,454.3390863431265,2.828266287197195,0.9247628880215363,0.3423398742386311,0.01612660692212179,0.5948759007205765,0.9479583666933546,0.7902321857485989,0.9295436349079264,0.23378702962369896
