NAME,state,FIPS_tract_id,lead_score,lead_rank,oil_score,oil_rank,chem_score,chem_rank,hazw_score,hazw_rank,cln_score,cln_rank,wat_score,wat_rank,traf_score,traf_rank,ozn_score,ozn_rank,pm25_score,pm25_rank,county,dsl_score,dsl_rank,txcs_score,txcs_rank,hbrd_score,hbrd_rank,nohs_score,nohs_rank,total_pop,liso_score,liso_rank,unem_score,unem_rank,poc_score,poc_rank,pov_score,pov_rank,asth_score,asth_rank,hd_score,hd_rank,lbw_score,lbw_rank,missing_values,enef_score,enef_rank,expo_score,expo_rank,sef_score,sef_rank,spop_score,spop_rank,pltn_score,pltn_rank,pop_score,pop_rank,fin_score,fin_rank
"Census Tract 1, Dolores County, Colorado",08,08033000100,0.18426086956521737,71.9155844155844,204.55,83.59375,0.3402063939230219,51.24822695035461,0.009492710445408397,2.9361702127659575,0.02436189338656054,33.46099290780142,0.0,0.0,49.662426905633936,12.215827338129497,49.62885163399999,11.449159327461969,4.5492016393400005,9.607686148919136, Dolores County,0.011037277,1.4165390505359876,0.153377966040024,9.984697781178271,0.06666666666666667,9.499575911789652,8.200000000000003,61.22618061309031,1841.0,0.5,7.180616740088105,1.0,2.422145328719723,9.099999999999994,6.8659127625201934,37.588267246061925,74.49228269699432,8.4,27.379032258064516,2.3,38.064516129032256,9.3,83.55874894336432,0,40.525787414417735,45.51282051282051,8.934781929244972,4.00320256204964,26.94778567553372,17.82258064516129,49.66743244348703,51.20967741935484,19.465117090969226,7.606084867894316,38.307609059510376,25.241935483870968,9.388066726462093,6.854838709677419
"Census Tract 9726, San Juan County, Colorado",08,08111972600,0.28067294751009425,84.17207792207793,0.0,0.0,0.015077197735600002,1.3049645390070923,0.013535130410700001,8.539007092198583,0.08786624747749999,57.361702127659576,8.011277553060001e-06,7.158418923124805,4.902161136559999,2.6762589928057556,50.404375163400005,19.615692554043235,4.25411393443,5.124099279423539, San Juan County,0.010077272,0.9571209800918835,0.101972685082438,0.7268553940321346,0.11228070175438597,42.11195928753181,7.099999999999994,55.426677713338854,544.0,,,,,10.099999999999994,8.966074313408724,29.22794117647059,59.13891145410236,7.8,4.193548387096775,3.1,64.6774193548387,16.0,99.49281487743026,4,26.422695100678,12.660256410256409,5.82000544007931,1.521216973578863,41.41090569209544,39.59677419354839,56.12126087312191,64.03225806451613,12.687568660278872,1.3610888710968776,48.766083282608676,49.354838709677416,7.78987308441515,3.7096774193548385
"Census Tract 94.01, Adams County, Colorado",08,08001009401,0.2216594124047878,77.59740259740259,0.0,0.0,0.39383728008979446,55.290780141843975,0.19005800258377248,41.87234042553192,0.16775945626309957,82.2127659574468,0.0,0.0,1727.5537045936626,92.57553956834532,52.8899784314,67.8142514011209,7.89494672131,82.94635708566854, Adams County,0.502134919,91.88361408882083,0.47267528125945,86.38102524866106,0.0972972972972973,31.424936386768447,18.299999999999997,87.15824357912179,5249.0,9.1,78.81057268722466,6.2,74.65397923875432,48.0,80.81583198707592,29.957724827056108,60.76360682372055,10.0,91.16935483870968,3.2,67.86290322580645,6.73,46.36517328825021,0,42.828881520370885,50.96153846153846,84.32015747852333,97.59807846277022,68.93786178377762,78.54838709677419,68.46581045092212,83.54838709677419,70.48973215913918,88.23058446757406,68.70183611734987,87.41935483870968,60.971700129712836,95.56451612903226
"Census Tract 94.07, Adams County, Colorado",08,08001009407,0.10788064696040156,58.92857142857143,0.0,0.0,0.37354253439085966,53.70212765957447,0.2007591963193836,44.226950354609926,0.14170636657564906,76.87943262411348,2.3359356166538918e-07,1.556178026766262,703.1077209077691,73.46762589928058,53.0194183007,70.37630104083267,7.88422486339,82.30584467574059, Adams County,0.48233545200000005,90.42879019908116,0.464702388728555,84.85080336648814,0.11931818181818182,47.15860899067006,21.200000000000003,89.89229494614747,5082.0,9.7,80.48458149779736,5.6,69.33391003460207,49.8,82.10823909531503,35.51751279024006,71.64906580016248,9.9,90.08064516129032,3.1,64.6774193548387,8.63,75.14792899408283,0,39.215543348939256,41.746794871794876,80.28587303628464,92.79423538831065,73.43778339411574,82.58064516129032,76.63533117007061,91.93548387096774,66.59576314050285,83.74699759807847,75.03655728209318,93.54838709677419,62.91491304231148,96.37096774193549
"Census Tract 94.08, Adams County, Colorado",08,08001009408,0.0008510638297872341,0.8928571428571428,0.0,0.0,0.210290540097,36.312056737588655,0.230922661782,47.34751773049645,0.0832919339328,54.60992907801418,0.00020023861051400002,20.47930283224401,777.2240653389999,77.20863309352518,53.3263339869,76.38110488390713,7.94831202186,84.22738190552442, Adams County,0.332685705,75.95712098009189,0.431536235002335,76.28156082631982,0.0513595166163142,3.3927056827820183,2.5999999999999943,22.328086164043082,4823.0,4.9,64.05286343612335,1.5,6.660899653979238,22.099999999999994,43.578352180936996,6.5696465696465705,6.011372867587327,10.4,94.95967741935483,3.4,73.18548387096774,4.69,12.595097210481827,0,26.60694392020007,12.980769230769232,78.01116033787369,89.59167333867094,24.33737999757534,14.112903225806454,60.24675283360147,70.64516129032258,60.87642153198249,72.45796637309849,42.29206641558841,33.87096774193548,32.414708593943296,60.0
"Census Tract 96.04, Adams County, Colorado",08,08001009604,0.25093045563549166,81.16883116883116,0.0,0.0,0.5504847829616122,64.8936170212766,0.23820317243177402,48.326241134751776,0.21469433208080957,88.18439716312056,0.0028317720296130427,40.3828197945845,1055.4881769305337,85.02158273381295,52.7926477124,65.89271417133708,7.84350846995,81.50520416333067, Adams County,0.492302439,91.19448698315466,0.495148836140695,88.67635807192042,0.1940700808625337,84.56318914334182,19.400000000000006,88.27671913835957,4452.0,7.7,74.62555066079295,9.7,93.33910034602077,51.4,82.91599353796445,29.353118479016928,59.545085296506905,9.9,90.08064516129032,3.7,81.33064516129032,8.09,68.04733727810651,0,53.825984380427435,72.83653846153845,82.45806922471115,95.19615692554044,80.54427302049774,88.87096774193549,79.81954253356238,94.51612903225806,72.91404094328324,91.51321056845477,80.18190777703006,97.01612903225806,73.60742982020882,99.43548387096774
"Census Tract 83.08, Adams County, Colorado",08,08001008308,0.062082679225536376,43.42532467532468,2.0,26.85546875,1.2446359964280314,83.29078014184397,1.5274272039164356,84.19858156028369,0.1024952425116434,65.30496453900709,0.0005456474158718038,26.423902894491132,2184.860481174592,95.56834532374101,51.8887189542,39.55164131305044,8.08324863388,87.7502001601281, Adams County,0.449231885,88.43797856049005,0.452931617293574,82.47895944912013,0.23480662983425415,93.85072094995759,18.700000000000003,87.6139188069594,5545.0,27.8,98.06167400881057,7.3,84.16955017301038,74.0,95.718901453958,55.27456647398844,93.25751421608447,10.5,96.12903225806451,2.8,54.35483870967742,7.69,62.341504649196956,0,54.91650376015841,74.59935897435898,78.75742496130594,90.71257005604484,92.1120466014634,98.30645161290322,70.94179187231298,87.17741935483872,70.8104512275901,88.71096877502002,81.52691923688819,97.90322580645162,72.6829412924493,99.2741935483871
"Census Tract 85.08, Adams County, Colorado",08,08001008508,0.04411402157164869,32.22402597402597,1.0,12.5,0.9033772031255682,76.51063829787233,0.31338499744310827,53.90070921985816,0.09993231047643875,63.858156028368796,0.0,0.0,510.9251869668904,61.23741007194244,52.4360039216,56.84547638110489,8.46272704918,95.83666933546837, Adams County,0.330900894,75.72741194486983,0.434897978358639,77.27620504973221,0.09020618556701031,25.784563189143338,10.599999999999994,71.00248550124275,5896.0,1.8,30.484581497797357,3.3,34.21280276816609,33.400000000000006,65.67043618739903,20.474879559532003,39.480097481722176,10.1,92.05645161290322,2.9,57.943548387096776,6.38,40.15215553677092,0,39.83225492002088,43.50961538461539,73.38463455662354,81.50520416333067,44.43916110424512,45.0,63.38405184559031,75.64516129032258,62.20050801108932,75.34027221777421,53.91160647491772,62.41935483870967,42.21922972710545,76.29032258064517
"Census Tract 86.03, Adams County, Colorado",08,08001008603,0.3458363858363859,90.50324675324676,10.0,49.8046875,0.119960064585,16.822695035460995,0.924844453895,74.80851063829788,0.056751058691699996,43.60283687943262,0.109905112234,81.57485216308746,715.5391939369999,74.07194244604317,51.9911281046,42.43394715772618,8.67672021858,99.35948759007206, Adams County,0.218725771,59.87748851454824,0.434512585397168,77.19969395562356,0.1891891891891892,83.20610687022901,16.599999999999994,84.83844241922121,1999.0,19.9,94.49339207048459,0.5,0.43252595155709345,64.0,90.7108239095315,54.67733866933466,92.85134037367993,9.0,60.927419354838705,1.7,16.008064516129032,8.86,78.78275570583263,0,59.51947149492096,82.61217948717949,70.58851193280265,75.5004003202562,74.42210526578388,83.79032258064515,51.90607985893346,56.37096774193549,66.89883178684208,84.06725380304243,63.164092562358675,79.6774193548387,53.201379773800056,90.08064516129032
"Census Tract 86.04, Adams County, Colorado",08,08001008604,0.08213804713804715,52.84090909090909,14.0,54.39453125,0.12194718673058384,17.06382978723404,0.9146788723413422,74.59574468085106,0.05540579360090088,43.10638297872341,0.08323401047078523,77.45098039215686,107.56056564938538,20.58992805755396,51.9092830065,40.0320256204964,8.65724644809,99.03923138510808, Adams County,0.19281724100000003,51.454823889739664,0.425035281552907,73.98622800306043,0.21226415094339623,89.56743002544529,19.0,88.02816901408451,5304.0,6.8,71.98237885462555,5.6,69.33391003460207,53.6,84.41033925686591,30.189168178284532,61.00731112916328,9.4,82.58064516129032,2.0,25.766129032258068,5.34,21.344040574809807,0,53.24206302997908,71.55448717948718,57.0204473911917,54.04323458767014,77.38825638579776,86.61290322580645,43.230271589452734,36.693548387096776,55.760985937454166,59.40752602081665,60.30926398762524,74.67741935483872,42.33977765791643,76.37096774193549
"Census Tract 86.05, Adams County, Colorado",08,08001008605,0.10650034176349966,58.44155844155844,13.0,53.41796875,0.13040809747614313,18.0,0.3761921803632198,57.148936170212764,0.06050757186819193,44.95035460992908,0.01628494510329068,58.309990662931845,308.9630348582636,43.985611510791365,51.859279085,38.51080864691753,8.63434098361,98.79903923138511, Adams County,0.213955373,58.575803981623274,0.418119103737969,72.45600612088752,0.12890625,53.350296861747246,11.299999999999997,72.65948632974316,4194.0,5.5,66.69603524229075,3.3,34.21280276816609,40.0,73.1421647819063,36.92049003122748,73.11129163281885,9.5,85.3225806451613,3.7,81.33064516129032,9.05,80.51563820794591,0,48.37813477243869,62.90064102564102,62.46545389832096,62.44995996797438,62.195346269445395,70.64516129032258,82.3896213381325,96.69354838709677,57.7696808563602,64.29143314651722,72.29248380378894,91.69354838709678,52.58080311696996,89.35483870967742
"Census Tract 90.02, Adams County, Colorado",08,08001009002,0.07188194038573933,48.62012987012987,0.0,0.0,1.8077432239680853,92.11347517730496,0.999145249159642,76.1418439716312,0.2057376210142001,87.31914893617021,0.03501087478464068,68.0672268907563,768.6443786289616,76.69064748201438,52.0337823529,44.435548438751,8.32052650273,91.99359487590073, Adams County,0.486155323,90.6584992343032,0.486865988121171,88.1407804131599,0.1526479750778816,67.76929601357082,25.799999999999997,93.45484672742337,10217.0,19.1,93.92070484581497,1.6,8.217993079584774,70.6,93.78029079159936,37.83598195016676,74.97969130787978,9.5,85.3225806451613,2.1,29.677419354838708,5.68,26.162299239222314,0,62.043637474332094,86.21794871794873,78.38381408882584,90.39231385108086,72.02047046097884,80.64516129032258,47.05409974640744,44.91935483870968,72.93708855066126,91.59327461969575,59.53728510369314,73.46774193548387,54.67282953927965,91.04838709677419
"Census Tract 93.16, Adams County, Colorado",08,08001009316,0.05072803347280335,36.85064935064935,0.0,0.0,0.49926800501205737,61.4468085106383,0.32871055328231985,55.00709219858157,0.13872783704483016,76.31205673758865,0.0,0.0,462.62724670097214,57.697841726618705,52.6930777778,63.41072858286629,8.12707103825,88.39071257005604, Adams County,0.46245083600000003,88.89739663093414,0.461580422066263,83.9326702371844,0.18095238095238095,80.40712468193384,32.7,96.89312344656173,7291.0,26.7,97.84140969162995,3.3,34.21280276816609,70.4,93.65912762520195,46.35852420792758,85.54021121039806,8.9,53.104838709677416,2.7,50.7258064516129,5.84,29.120879120879124,0,38.26943446624298,39.503205128205124,76.46586994953194,87.42994395516413,81.42563323731528,89.6774193548387,44.31717476072314,38.54838709677419,63.733724788435616,78.62289831865492,62.87140399901921,79.27419354838709,50.44946441603279,87.17741935483872
"Census Tract 96.07, Adams County, Colorado",08,08001009607,0.09528112449799198,56.33116883116883,0.0,0.0,0.7489714939820599,72.11347517730496,0.5747618055696878,66.15602836879432,0.23485819100938427,89.90070921985816,0.015461378417859767,57.73420479302832,336.54006179117016,46.07194244604317,52.7961843137,66.21297037630104,7.7894273224,80.0640512409928, Adams County,0.509717857,92.41960183767229,0.506601934213247,90.05355776587605,0.20896358543417368,88.46480067854114,15.799999999999997,83.80281690140845,5097.0,14.9,89.69162995594714,7.5,85.72664359861591,57.3,86.4297253634895,39.400599400599404,77.25426482534525,10.0,91.16935483870968,2.9,57.943548387096776,7.99,66.35672020287406,0,57.0392643983591,78.92628205128204,74.96442473337707,84.70776621297038,85.22831355389123,92.90322580645162,71.82320780956017,88.2258064516129,68.98937128837109,86.54923939151321,78.5257606817257,96.12903225806451,68.2069201798022,98.30645161290322
"Census Tract 80, Adams County, Colorado",08,08001008000,0.2982958904109589,86.12012987012987,0.0,0.0,1.5526848683374128,88.55319148936171,1.6515425939687867,86.48226950354609,0.10790796497918731,67.53191489361701,0.0013655292456278112,34.344849050731405,314.62447953026464,44.38848920863309,51.9241418301,40.832666132906326,8.09951967213,87.99039231385109, Adams County,0.494839074,91.42419601837672,0.470940099783179,85.84544758990053,0.1839080459770115,81.3401187446989,29.200000000000003,95.44324772162386,6241.0,26.3,97.53303964757708,5.4,66.73875432525952,78.5,97.53634894991923,53.99903830742107,92.44516653127539,10.5,96.12903225806451,1.9,22.217741935483872,7.13,52.366863905325445,0,60.50539246789768,84.21474358974359,70.09623825273356,74.5396317053643,88.50611265339234,95.72580645161291,56.904546032957946,64.6774193548387,66.89928965778826,84.14731785428343,72.70532934317514,92.0967741935484,61.238120500012165,95.64516129032258
"Census Tract 85.05, Adams County, Colorado",08,08001008505,0.12492389962978198,62.41883116883117,0.0,0.0,1.4930248312160157,87.9290780141844,0.5854554862186446,66.39716312056737,0.10445609316374457,66.31205673758865,0.0,0.0,1835.4638950059514,93.71223021582735,52.5541379085,60.28823058446757,8.35885928962,92.95436349079263, Adams County,0.384075399,81.47013782542113,0.452163767294494,82.32593726090283,0.1422680412371134,61.57760814249363,13.400000000000006,78.08616404308202,7271.0,,,7.1,82.3961937716263,33.0,65.18578352180937,30.88904203997243,61.900893582453286,9.8,89.19354838709678,3.2,67.86290322580645,5.67,25.99323753169907,2,47.1761881735286,61.057692307692314,82.15017987548231,94.87590072057645,69.82932861229293,79.35483870967742,61.016563048200766,71.7741935483871,70.49218264149773,88.31064851881504,65.42294583024685,83.46774193548387,58.063759729258145,93.54838709677419
"Census Tract 85.23, Adams County, Colorado",08,08001008523,0.03493324204039712,26.704545454545453,614.3500000000001,91.796875,0.20350730566078828,35.04964539007092,0.19251664814636582,42.53900709219858,0.06407261934816451,46.36879432624114,0.04199639884005743,70.3548085901027,109.57887595645526,21.136690647482016,51.3790313725,26.180944755804642,8.36214371585,93.11449159327462, Adams County,0.197163862,53.062787136294034,0.40449529919055,69.31905126243305,0.14068441064638784,60.55979643765903,5.5,47.14167357083679,8345.0,4.2,59.03083700440529,4.8,58.04498269896193,28.299999999999997,57.067851373182556,15.461651196873474,26.96994313566206,9.9,90.08064516129032,3.4,73.18548387096774,6.3,38.37700760777684,0,52.13561264219313,69.31089743589743,52.56279307905768,48.19855884707766,51.46918070345128,54.91935483870968,67.21437888001164,81.37096774193549,52.420399600102826,54.60368294635709,59.341779791731454,73.14516129032258,39.1647172415245,70.3225806451613
"Census Tract 93.04, Adams County, Colorado",08,08001009304,0.0669394359685622,46.26623376623377,0.0,0.0,0.8634133506747913,75.63120567375886,0.528099194806779,64.17021276595744,0.128707953985244,73.87234042553192,0.0,0.0,1229.0559811087314,87.71223021582733,52.5887352941,61.088871096877504,8.2409079235,90.71257005604484, Adams County,0.44302698,87.90199081163858,0.46243460132317,84.08569242540167,0.0683371298405467,10.517387616624257,16.900000000000006,85.29411764705883,5846.0,8.8,77.88546255506607,,,48.8,81.30048465266559,33.54430379746836,67.50609260763608,9.9,90.08064516129032,3.1,64.6774193548387,7.47,59.04480135249366,2,43.323332105247005,51.92307692307693,82.30027092115799,94.95596477181746,64.50070901581016,73.30645161290322,71.26762195620756,87.74193548387098,69.30795798252099,87.10968775020017,67.88416548600887,85.96774193548387,59.23599495473673,94.6774193548387
"Census Tract 92.03, Adams County, Colorado",08,08001009203,0.044714137214137216,32.87337662337662,0.0,0.0,1.33370549650235,84.9645390070922,1.9361644502460666,88.76595744680851,0.1478959433146469,77.67375886524823,0.0,0.0,2232.2696794647045,95.79856115107913,52.4152496732,56.204963971176944,8.29904726776,91.67333867093676, Adams County,0.471643288,89.43338437978561,0.472814538071035,86.4575363427697,0.28187919463087246,96.94656488549617,15.900000000000006,84.0513670256835,4488.0,15.6,90.48458149779735,4.3,49.78373702422145,64.0,90.7108239095315,56.213017751479285,94.06986190089359,9.4,82.58064516129032,1.4,8.870967741935484,8.45,72.8233305156382,0,47.379605323754255,61.53846153846154,83.91355690314961,96.7173738991193,84.34115604060393,92.25806451612904,54.75831447295467,61.935483870967744,71.73557304335115,89.9919935948759,69.5497352567793,88.46774193548387,62.815114192735926,96.29032258064515
"Census Tract 93.10, Adams County, Colorado",08,08001009310,0.2548292924294904,81.4935064935065,0.0,0.0,0.5042755048268571,61.858156028368796,0.6601318814189354,68.78014184397163,0.2531951046725822,90.76595744680851,0.00824443078352724,50.497976968565204,2160.1649381393563,95.29496402877697,52.4926928105,58.44675740592474,8.07896912568,87.59007205764611, Adams County,0.630075787,96.93721286370597,0.534239914103928,92.96097934200459,0.12435233160621761,49.87277353689568,26.5,93.78624689312345,5652.0,15.9,90.83700440528635,4.9,59.29930795847751,70.8,93.8610662358643,36.00495399858457,72.05523964256702,9.0,60.927419354838705,2.4,41.29032258064516,8.84,78.31783601014371,0,58.89928979687011,81.41025641025641,86.24599713961167,99.83987189751802,76.61860644536905,85.72580645161291,60.17852598187586,70.56451612903226,77.13042802536448,95.27622097678142,68.39856621362246,87.01612903225806,66.42121873040452,97.98387096774194
"Census Tract 94.06, Adams County, Colorado",08,08001009406,0.051688166012338756,37.58116883116883,0.0,0.0,0.3779303060997359,53.94326241134751,0.197093105086028,43.39007092198582,0.1293060958848816,74.22695035460993,1.2155024338733158e-05,8.66791160908808,670.2375318120613,71.41007194244604,53.0501686275,71.2570056044836,7.90596120219,83.02642113690952, Adams County,0.46968748299999996,89.35681470137825,0.462869672619399,84.23871461361897,0.08358208955223881,20.69550466497031,11.5,73.44656172328085,4541.0,8.2,76.38766519823788,4.5,53.15743944636678,46.5,79.52342487883683,20.26907807675342,38.992688870836716,9.9,90.08064516129032,3.1,64.6774193548387,9.44,84.23499577345731,0,36.30156068803336,34.455128205128204,79.85780559976727,92.39391513210569,57.03388079708822,63.79032258064517,79.66435342986212,94.35483870967742,65.33905729585597,81.42514011208966,68.34911711347517,86.7741935483871,56.22634768285319,92.41935483870968
"Census Tract 96.08, Adams County, Colorado",08,08001009608,0.05411938098747236,38.63636363636363,0.0,0.0,1.228500086741114,83.04964539007092,0.8469268911852901,73.29078014184397,0.22739921702271665,89.06382978723404,0.022605032210342497,62.01369436663554,688.093877868648,72.50359712230215,52.8639699346,67.49399519615693,7.70997486339,77.74219375500401, Adams County,0.525203846,93.33843797856048,0.512935377402795,90.9716908951798,0.12403100775193798,49.703138252756574,10.200000000000003,69.71830985915493,3198.0,8.0,75.72687224669603,5.5,68.25259515570934,41.8,75.60581583198707,13.833124215809283,22.258326563769295,10.0,91.16935483870968,3.4,73.18548387096774,9.52,85.41842772612004,0,57.675718887024686,79.88782051282051,80.40998298944068,92.95436349079263,60.2108429850122,67.90322580645162,83.25775547859917,96.93548387096774,72.83189495530202,91.35308246597278,71.73429923180568,91.12903225806451,65.77828864672718,97.74193548387096
"Census Tract 84.02, Adams County, Colorado",08,08001008402,0.07953943580886585,51.461038961038966,2357.899999999998,98.2421875,0.3855334949467235,54.680851063829785,0.03264856590080696,14.680851063829786,0.027185048467236156,34.4822695035461,9.858709668555137e-08,1.2916277622159975,2.748987051588722,2.287769784172662,48.7358084967,6.805444355484387,5.9123634153,38.35068054443555, Adams County,0.06384767400000001,22.434915773353755,0.209055480109958,24.86610558530987,0.07584097859327217,15.691263782866836,4.799999999999997,42.046396023198014,4894.0,1.7,28.942731277533042,3.6,38.970588235294116,12.0,13.81260096930533,22.86473232529628,45.32900081234769,10.2,92.90322580645162,3.7,81.33064516129032,7.41,58.03043110735418,0,42.4731376424101,50.080128205128204,18.948983208551244,15.052041633306645,30.798763516757504,22.741935483870968,77.42143402503204,92.74193548387096,26.79036801983753,18.014411529223377,54.11009877089477,62.903225806451616,18.25118665984324,26.532258064516128
"Census Tract 87.05, Adams County, Colorado",08,08001008705,0.279973924380704,83.92857142857143,0.0,0.0,4.310048296893114,98.90780141843972,1.8626323395412623,88.15602836879432,1.374607260678994,99.75886524822695,0.017641559868052784,59.58605664488017,401.4336226115151,51.985611510791365,51.7071849673,32.746196957566056,8.43924071038,94.63570856685348, Adams County,0.49079973600000004,90.96477794793262,0.528868141209613,92.34889058913542,0.18456375838926176,81.67938931297711,30.200000000000003,95.77464788732394,5547.0,26.3,97.53303964757708,4.7,56.531141868512115,67.9,92.32633279483036,50.67815249266863,89.43948009748172,9.4,82.58064516129032,2.6,46.935483870967744,9.45,84.36179205409975,0,71.72288718481876,95.3525641025641,72.53623711445579,79.42353883106486,85.54733860145039,93.2258064516129,71.29264036211926,87.82258064516128,72.26512047124345,90.79263410728583,78.41998948178482,95.96774193548387,71.34928268388725,98.95161290322581
"Census Tract 96.06, Adams County, Colorado",08,08001009606,0.1940293356341674,73.9448051948052,0.0,0.0,0.6957935635504207,70.79432624113475,1.0648201622559959,77.74468085106383,0.32209068773550587,93.46099290780143,0.021373965335234186,61.39122315592904,766.2904110863867,76.50359712230215,52.5786124183,60.92874299439551,7.87801775956,82.2257806244996, Adams County,0.544658319,94.33384379785605,0.509883483970427,90.35960214231064,0.25,95.46225614927904,33.8,97.14167357083679,2627.0,15.8,90.66079295154185,,,69.4,93.09369951534734,39.3048128342246,76.8480909829407,9.3,78.70967741935485,2.2,33.99193548387097,9.09,81.2764158918005,2,62.88933805845571,87.5,80.8703133362728,93.75500400320256,90.64130263398916,97.5,64.65934293167544,78.30645161290323,74.87665491033377,93.75500400320256,77.65032278283229,95.4032258064516,73.2021438169297,99.35483870967742
"Census Tract 90.01, Adams County, Colorado",08,08001009001,0.1922121014964216,73.7012987012987,0.0,0.0,1.3730741398920847,85.77304964539007,1.2987624123166623,81.12056737588652,0.17651405896205652,83.5886524822695,0.026250693921603886,64.28571428571429,862.9300965042737,80.10071942446044,52.113520915,46.75740592473979,8.33536393443,92.55404323458767, Adams County,0.469489341,89.2802450229709,0.471443711283554,85.99846977811782,0.1456445993031359,64.12213740458014,25.0,92.83347141673572,4535.0,11.5,84.22907488986783,5.0,60.68339100346021,63.0,90.06462035541195,40.38332961889905,78.63525588952072,9.4,82.58064516129032,2.6,46.935483870967744,7.46,58.91800507185122,0,64.74488041509318,89.58333333333334,78.93817667697533,91.03282626100881,78.4279918265961,87.25806451612902,62.81137803470309,74.67741935483872,74.20707792301461,93.03442754203363,70.6196849306496,89.6774193548387,65.9789206626045,97.8225806451613
"Census Tract 93.07, Adams County, Colorado",08,08001009307,0.10862654320987652,59.09090909090909,0.0,0.0,1.3059040795068042,84.83687943262412,1.0052849709441318,76.29787234042553,0.23678285779405875,90.08510638297872,0.011606266988559988,54.48179271708683,4002.8614264771277,99.32374100719424,52.2399470588,50.600480384307446,8.23269398907,90.31224979983988, Adams County,0.6177344220000001,96.40122511485451,0.532116570711618,92.73144605967866,0.15702479338842976,69.55046649703138,26.900000000000006,94.11764705882352,3944.0,13.0,87.1806167400881,4.3,49.78373702422145,69.9,93.29563812600969,42.697768762677484,81.88464662875711,9.3,78.70967741935485,2.5,44.07258064516129,8.06,67.66694843617921,0,60.79875999400404,84.61538461538461,85.87382847317495,99.67974379503602,79.30212534582188,88.06451612903226,63.48306883356511,75.88709677419355,77.51547231345131,95.6765412329864,71.3925970896935,90.88709677419354,69.67479168931108,98.70967741935483
"Census Tract 95.53, Adams County, Colorado",08,08001009553,0.25596283783783785,81.73701298701299,0.0,0.0,1.602546980991017,89.29078014184397,1.4922139035300181,83.56028368794325,0.4329787629347357,95.9290780141844,0.04008254021092061,69.82570806100217,2689.5226068876955,97.56834532374101,52.0971928105,45.956765412329865,8.16019535519,89.27141713370696, Adams County,0.7440800909999999,99.61715160796325,0.600353583427661,98.1637337413925,0.1780821917808219,79.30449533502969,40.0,99.17149958574979,3728.0,29.0,98.6784140969163,4.1,47.015570934256054,75.3,96.12277867528272,36.66845493562232,72.54264825345248,9.2,74.19354838709677,2.7,50.7258064516129,11.81,96.83009298393914,0,70.05714381533113,94.39102564102564,86.11548264382671,99.75980784627703,82.13923448011451,90.64516129032259,73.9164826075496,89.91935483870968,80.76270303432818,98.39871897518015,78.02785854383205,95.64516129032258,79.34044543021565,99.91935483870968
"Census Tract 82, Adams County, Colorado",08,08001008200,0.1893979057591623,73.29545454545455,2.0,26.85546875,2.022873816752917,93.87234042553192,1.961991464887062,88.9645390070922,0.11894731306370862,71.09219858156028,0.002440053229176835,38.873327108621226,2709.1188991231325,97.6978417266187,51.8700803922,38.9111289031225,8.13662103825,88.55084067253803, Adams County,0.465751749,88.9739663093415,0.460817641367266,83.7796480489671,0.08934707903780069,24.766751484308735,26.799999999999997,94.0347970173985,6133.0,12.3,85.8590308370044,6.5,77.46539792387543,68.5,92.64943457189014,41.36746263528603,79.44760357432982,10.3,93.91129032258064,2.8,54.35483870967742,11.35,95.68892645815723,0,65.49222140304336,90.22435897435898,79.58268513211758,91.91353082465973,75.70383590146784,84.59677419354838,81.31835183013843,95.72580645161291,74.88586388909283,93.83506805444355,78.51109386580313,96.04838709677419,74.02270868113895,99.51612903225806
"Census Tract 85.07, Adams County, Colorado",08,08001008507,0.08772338403041827,54.46428571428571,1.0,12.5,1.3460440403527922,85.30496453900709,0.5345389225992236,64.56737588652483,0.09515660710384863,61.33333333333333,0.0006790901674729147,28.415810768751946,616.9072328110209,68.31654676258992,52.5861522876,61.0088070456365,8.39617677596,93.91513210568455, Adams County,0.327704999,75.34456355283308,0.436867366117003,77.96480489671002,0.08747044917257683,23.40966921119593,12.700000000000003,76.47058823529412,6704.0,2.9,47.180616740088105,3.5,37.5,41.4,75.0,23.639634237745465,46.70999187652315,10.0,91.16935483870968,3.0,61.49193548387096,7.34,56.63567202028741,0,51.09762837365048,67.2275641025641,75.30997087269081,85.34827862289832,51.04514434385022,54.35483870967742,69.76565411428935,85.40322580645162,67.23919003967737,84.54763811048839,60.405399229069786,74.91935483870968,51.136656965983164,87.82258064516128
"Census Tract 83.09, Adams County, Colorado",08,08001008309,0.048730297723292466,35.38961038961039,1.0,12.5,3.0112233525006156,97.61702127659575,1.8044903985791003,87.65957446808511,0.09201903244481435,59.716312056737586,0.00042519679183867175,25.085589791472145,608.5174410495961,67.10791366906474,51.8350392157,37.30984787830264,7.99659098361,85.58847077662129, Adams County,0.301035769,72.66462480857581,0.405609753252626,69.85462892119358,0.1689497716894977,74.76675148430874,28.400000000000006,95.02899751449876,4098.0,33.3,99.64757709251101,,,83.1,98.30371567043619,48.340653977550026,87.32737611697806,10.4,94.95967741935483,2.5,44.07258064516129,8.62,75.06339814032121,2,52.99468466375017,71.15384615384616,66.50509721075161,68.37469975980784,91.01488357574655,97.66129032258064,71.36521873494577,87.98387096774194,62.001626361751136,74.77982385908727,81.19005115534617,97.66129032258064,63.378214084392056,96.93548387096774
